ID,rel_docs
622,4691135 727606 1073897 876710 6929996 413888 3723522 330388 7830213 3111102 174785 283750 6922437 6924266 8045196 3653847 8581431 390102 3195381 5450006 2510028 1480032 6008202 676607 1793857 6279411 145433 302067 4928307 622325 106940 645152 
623,98019 2327978 839985 195406 52456 5875368 8938787 264487 6939222 7999827 52455 783560 51926 1517582 51924 4510100 7413042 2297690 40494 760336 98165 160862 5907909 3237820 154645 6025286 6025487 763020 8072571 3290704 4002868 52235 
624,220564 220554 263970 260166 286943 2039003 288458 5185764 231999 653989 6200924 6547366 5433127 4385296 4705909 7089921 1643152 4899987 4989750 1982493 7208826 4362588 6611936 6218501 4627177 6613998 7203367 4531491 7005922 1516511 4797447 1355710 
625,267278 2294012 58440 4610189 2093844 5419771 3593548 5395697 4327070 5441713 8274340 5431950 7562194 3207111 801916 671463 430880 5205978 5934735 8031370 869509 609992 557703 5068873 7018485 7385237 603742 1397759 4177159 7413053 134502 758307 
626,284766 8291739 7675104 144372 624582 131935 1960972 5848046 6350447 560008 1418122 319225 5456425 3331724 5003912 4360670 560704 6287624 1720765 1067600 692775 6416188 2406736 925847 5351387 2252827 3031618 3226756 6156643 3226132 4348946 6539679 
627,438335 2377674 7679370 7679368 5587899 448819 6192435 1063386 6456686 1699884 486107 7500884 1041578 5067470 131935 1960972 5848046 6350447 560008 1418122 319225 5456425 3331724 5003912 4360670 560704 6287624 1720765 1067600 692775 6416188 2406736 
628,9070317 938047 16815 7677991 4952026 2301886 8841882 1960852 8308699 7440717 1055155 4606839 311022 950767 68806 3855995 7479739 3355981 2542752 4633714 1598137 2251723 7613 3228965 8971811 8481092 461552 1769397 4280631 5045173 3338079 4071147 
629,927520 2955258 8726277 3905764 5497634 905536 1397610 4477770 1008103 5266527 550507 4088718 7864226 1965852 1801459 151755 2931275 465418 256790 2099026 2098862 746248 367411 597987 4082298 120297 4665732 2297024 1342475 4655217 440096 2792182 
630,7178993 206028 4416635 5238700 8879004 9223275 1687462 4586523 8878565 2754740 8704308 727755 1717899 1018797 1492693 8871333 5006042 5550646 5003482 3391916 8843 55941 562625 5528819 2521364 2022498 5263120 7862432 1031920 247576 8214906 8625 
631,694284 5667072 758289 8570968 456737 692478 53927 52455 7574614 10097 52327 42618 8680089 53274 1582757 664781 6335080 271760 151581 259493 260084 19387 6301682 5242 967408 1358567 45906 614360 327584 55877 1089774 107145 
632,2505385 120548 4232211 3217326 6623873 58123 8697030 2515271 5179104 377214 70054 1850343 292460 4851040 66085 6037878 41699 191864 23816 3392142 8266434 45854 1763107 5264371 5609529 6253968 2540001 8204699 5321110 1008059 1146506 6533333 
633,88683 4286110 3242201 2458916 4881919 131935 1960972 5848046 6350447 560008 1418122 319225 5456425 3331724 5003912 4360670 560704 6287624 1720765 1067600 692775 6416188 2406736 925847 5351387 2252827 3031618 3226756 6156643 3226132 4348946 6539679 
634,2004205 167968 29065 8674340 4261953 456445 1812175 1121122 6938731 3680499 5553457 6075949 6444845 44445 1159402 7134691 4686233 685997 2770463 7376011 2473828 2454600 227859 1444008 8738407 286439 3648148 7265604 8729979 2844834 8190962 6977906 
635,2096045 2094275 8776856 697057 356201 355544 344461 80220 697064 697069 3110160 4395225 610778 578088 122817 4830997 374026 2338552 5888641 198733 711721 79634 4831421 7566345 79693 131186 1995918 578797 2096362 846277 4975193 418444 
636,1050371 3857196 5872973 1183575 7586718 5939119 8479348 3250244 1290179 74331 5883125 6296779 6557598 898188 7347 7774402 663713 5866564 7771323 5868913 108287 1607318 7176036 863504 839321 8474608 3188364 6444845 8849227 776291 859234 348178 
637,225906 1733164 2987805 225528 1733162 3315136 2987799 4526736 5850494 1027066 1479723 2776718 6086914 6268408 1582783 914123 102524 637347 407930 1484294 3002814 5782545 131935 1960972 5848046 6350447 560008 1418122 319225 5456425 3331724 5003912 
638,15374 6392570 8144351 3093265 131935 1960972 5848046 6350447 560008 1418122 319225 5456425 3331724 5003912 4360670 560704 6287624 1720765 1067600 692775 6416188 2406736 925847 5351387 2252827 3031618 3226756 6156643 3226132 4348946 6539679 4356789 
639,3794105 2845435 777735 345966 345909 1079370 4231475 9237590 36269 6976426 1020685 367756 6976506 1205397 4193455 346054 4066070 345955 151794 358278 5221353 3522021 3080327 2871929 4119913 2276143 3181482 1079120 1009394 7735287 7297093 138432 
640,9075728 9162916 1250047 1539551 238273 1463662 4498451 971313 7043908 118895 7769925 6583978 116138 28871 719764 9196652 7769882 8753501 7699532 317326 1164951 6135369 6553716 4099588 8934685 3283971 3365156 6959767 3019603 8787710 8841346 9112787 
641,33217 3302852 1015110 3599120 741567 3438725 3188636 403755 592078 3383309 3316642 3195789 3439724 7590070 34191 5965702 6883533 3960809 1208705 1685751 4005289 1581341 1003232 1576825 108093 3302882 7252152 7280444 5286502 5491981 3973904 1642160 
642,7594702 637503 321170 2732528 187366 6992033 1945972 67919 2178686 780631 1356 1812471 3322856 4187287 1991777 918415 6839716 2736859 5571342 2119620 7481717 8122477 4844318 500601 228204 4593484 4577034 707363 169576 171497 872752 5661918 
643,115598 4416635 206028 1074189 5238700 8879004 9223275 1687462 4586523 2754740 8704308 727755 1717899 1018797 1492693 8871333 5006042 5550646 5003482 3391916 8843 55941 562625 5528819 2521364 2022498 5263120 7862432 1031920 247576 8214906 8625 
644,8390164 73921 2141077 5499340 8870218 4530685 122453 7283605 5265660 2781684 3306105 4471963 677062 1311537 1028418 8793603 16732 6389572 8206 6101955 1770139 66665 7286299 4588025 5036016 5589115 4399521 1126045 1006242 880390 86794 1196345 
645,7755949 148699 3308418 3300438 2536776 700889 3281262 725240 2529503 4404447 3036203 6916967 226181 5558090 6844138 4181060 6465286 3648644 131935 1960972 5848046 6350447 560008 1418122 319225 5456425 3331724 5003912 4360670 560704 6287624 1720765 
646,277855 1352861 332971 352365 4277484 404010 4562810 1021833 1226800 320575 6366837 2443450 388970 331414 7251899 10640 4148426 425928 198142 408893 672780 4092355 320530 3763921 363312 679313 5183858 313015 337868 4759114 364206 308734 
647,7276254 3616081 8894344 3263080 126432 676168 5136112 2474777 753577 8526787 2211517 1672463 107208 358102 1587183 185565 8180076 4994542 5530596 6345137 8483916 5980935 2367392 2231533 6831841 8917735 8453740 9231990 6936780 2047156 939130 8830 
648,257652 8903713 26337 1028346 45574 14818 22006 59971 29135 19368 29136 1028395 555341 4823701 274805 4558206 860029 548268 5291709 7456043 3062 1779594 16461 8135827 415108 100680 3151415 8309231 6549003 776903 7233427 9070317 
649,270545 796468 5190697 6858497 5256272 2255882 3963543 53015 270252 673620 1005929 4598026 2233739 7709813 494375 6860439 4618431 5013199 265072 8005665 583757 1940938 5945470 2715559 61099 8423805 3206627 1042601 1712886 671475 4749946 4132261 
650,56181 4492914 161281 346054 5221353 224889 624300 1050862 7735287 2917992 131935 1960972 5848046 6350447 560008 1418122 319225 5456425 3331724 5003912 4360670 560704 6287624 1720765 1067600 692775 6416188 2406736 925847 5351387 2252827 3031618 
651,2303114 655125 3190556 912548 7805944 3007008 8649922 1794565 2310908 3984015 6134640 7088964 1073723 1042946 4455488 3611702 185900 1183198 710340 6950702 9015672 9158999 3506803 3079660 8318624 6188939 7344301 5996711 4687373 6302027 386343 4491344 
652,194577 6087877 151924 156873 635931 4324189 60743 60939 2433406 2744392 100605 249351 1659074 203462 266729 122514 446271 5046 3203568 1340045 1580948 3565651 8751746 5416374 25308 7366430 50419 266739 468858 8324999 167794 425548 
653,8592 4868510 8501470 266859 4566945 8384399 1073262 3021968 34977 8436537 6640045 8590 8861455 1462820 77750 412939 8398762 8428893 6471397 6409788 5557249 19 3355980 7567815 5232846 7053349 1295974 757433 15581 3309986 3585424 269019 
654,653413 4926830 93530 325888 326157 5044126 8427345 297507 190327 3088755 5315495 5206895 4429978 3779407 6121234 8768259 4430046 6601143 6847324 325897 1116292 4450269 8538407 1713301 188436 4434468 8841882 361502 1768109 5097994 6947542 7709055 
655,641575 6224364 203257 347962 641531 4992118 1353616 639962 330437 321794 1849632 2425379 7531166 1157992 8653670 182474 9226569 4322217 3520561 4671477 4766787 5133697 4567132 4806810 5084058 8359539 8859372 7425470 4662253 7425664 168769 4683092 
656,658765 5716826 364308 567498 362412 6407157 1699124 345735 5953743 8492612 6358481 501835 5324206 970600 9231523 6479877 815023 2281850 7048668 5174743 1259588 330602 2549175 3483506 7520131 1554126 7539728 1303595 210358 451684 1876796 7378998 
657,235344 131203 2218825 708719 7919789 171301 7569909 622233 230635 749886 5812122 2431186 788007 2968 7688770 5924820 7472720 237974 6248555 643355 6882694 6430 336749 5175239 8790103 249536 884906 4966274 46728 986899 3166089 2630579 
658,2535800 35098 183827 2461489 3383591 6207255 35099 2536240 5578993 8652169 183849 1293377 987387 7794459 548741 5008494 8860727 7752969 6190812 5347813 4244923 3857584 2413086 2569445 2870662 2486274 6890366 3546575 5080350 3647775 1475621 5679507 
659,7392937 152959 9197001 684310 6226871 4837597 3670942 6449233 9121772 6994299 5661813 215199 38456 1998895 135010 3917163 5818247 8477259 1878111 48757 1045825 6968178 8058849 1797350 57101 5127439 140185 1376768 16507 1776410 1998455 5268657 
660,387942 4681954 4266027 6936537 1814275 1669688 1172 7799809 129398 8778577 4112733 768457 2980917 392246 1977 1670359 83756 3503459 1666804 1306569 4474952 599326 7778120 11371 316443 8986003 566164 1242428 2445753 7833919 8871301 722528 
661,71558 71378 4947220 7401572 71395 2367392 853613 8545152 4898753 1697095 6086441 2287838 7247945 6077891 6076569 921174 7257553 6077870 736129 6090623 6074767 2110987 5435618 6080136 6076626 6076578 7914483 1238399 6080154 4172038 7549712 6211881 
662,83642 3159028 3403215 7904403 800911 3161746 3162438 3163222 3195909 3356251 5546069 4694637 8634686 6490807 2295712 1434008 302037 948027 617229 1102737 3147868 4706205 108255 3587482 672571 132906 560544 6543282 4444220 8323451 8836576 1996994 
663,152959 3670942 8263801 7392937 1454251 222496 3732245 242386 4615018 8477259 2336293 598558 2879935 8726481 7411532 440025 332197 4560563 989510 5291709 4259926 2397885 3323828 586042 5127439 1811887 2874560 4619344 4797042 7284626 150189 311833 
664,6453185 8678598 7815440 4567874 640949 7894016 6190172 6092891 6244703 6844790 2034707 7524468 5773369 6276970 4311701 6979158 5261740 6950005 2943732 269925 329731 4862288 6918074 546900 6850436 100899 8718669 5367863 5564107 8211085 8259770 2920294 
665,118517 1055732 623008 356956 8349334 9196534 7291133 2350613 1640259 4484959 2101313 7281800 7965679 7353994 7284201 1421351 489655 247475 7992029 2327978 839985 1878799 8902207 5803814 8030668 9086896 7353906 5202442 4002868 2629972 823594 5911841 
666,91644 5026269 87523 4274818 5013825 8823829 5109881 1978883 112138 1884765 2342402 241111 1761804 4026399 7929932 7261035 1872746 2518940 6966194 4700567 4562161 8684335 5578566 6979004 5791430 7560789 4430921 9057435 3680502 4929909 33353 4195679 
667,8230116 166343 2326670 1995807 5246446 1244296 3528534 1499191 1800580 8850971 1575824 5929725 3065122 12106 2875714 3580344 2314911 1489028 8737870 8841004 6610650 940711 6058387 6018219 5382436 630026 6090134 5654927 73478 7492802 5859202 3913 
668,1197167 88206 131935 1960972 5848046 6350447 560008 1418122 319225 5456425 3331724 5003912 4360670 560704 6287624 1720765 1067600 692775 6416188 2406736 925847 5351387 2252827 3031618 3226756 6156643 3226132 4348946 6539679 4356789 3625612 5582330 
669,223889 7312272 8752191 294482 4717883 4935613 8703196 682000 8828133 557255 655151 7362106 669247 223753 7389235 198253 392166 1174645 1497854 7347092 7911166 1910194 680329 2352002 5008530 7440762 1905449 4861232 198252 1585586 431111 119711 
670,135350 8775873 1351737 3012555 1176285 1345582 4379600 3307771 2792108 46799 8808727 6930076 9023546 861252 1768809 31962 7418717 1340752 1886755 1373169 1006563 151924 7767881 103796 1889361 5788804 32153 7720151 3350857 4408476 5308328 8792312 
671,418499 2853307 1260848 41160 418516 317079 1413656 2433025 7755420 4484573 6402895 7906668 638 4093511 1194096 387325 10678 36262 197786 584860 1478485 4848786 39942 7081812 76172 142058 3071727 5619973 4886443 3159441 16015 1477088 
672,2512 6040567 356562 4508100 516073 614052 7524 591640 3212719 842941 7420505 365194 2095360 9042728 594352 2976278 3031295 5171162 636433 668887 358682 2861749 1326443 357166 1104462 1786603 363602 7543503 2795586 327116 508927 4242028 
673,62313 2464696 4888219 5867887 2466117 6142266 2142694 61885 604605 5154942 8858809 2620653 6577478 1424491 1356937 1344618 1311553 1311554 1079633 6114346 1354167 8684896 5266803 6077665 3778805 4838016 2634480 1072125 686808 6867781 4508117 5097458 
674,6250241 6249360 5691 27777 9218714 1487441 2832944 4540319 7244345 2359069 5770253 1818558 2186690 5012912 7871068 8858671 4563739 74601 5108168 1623659 7244341 4518383 5284127 7006206 4795135 5441411 6506330 52487 7244323 8933171 5288533 6848420 
675,189070 918118 101226 5044937 5744 3572496 505389 334639 477991 2071380 9075365 2397137 168967 1707501 2464354 1795643 1740094 3857500 6359083 7949005 1117003 4213726 8864747 1333097 4076104 3490595 1854590 568736 116598 5002403 2418735 681524 
676,2110173 1897964 5040788 8720212 1097992 8229574 8396434 5102702 9096264 9096993 9092306 8448512 334064 8090733 4864116 8394932 1494455 4796749 282483 5911100 7979308 9091786 6953916 9093705 9084448 6001819 5102877 6159870 2548715 1941830 4195637 9089869 
677,5931311 8652740 39107 192505 36646 1333139 45908 80074 1090524 5345306 50393 162973 3171725 744130 180912 264746 5586841 436097 329957 10097 2852987 5779355 797915 229318 290799 4891006 2248252 4464477 5091006 2760072 241966 2117164 
678,2308400 11479 434009 368839 2998986 305899 5055964 5055910 6068059 4298540 6064392 9069646 4783170 3161967 1638956 6087091 4573795 356181 825277 4981732 884988 1128812 6016521 1713456 7580758 135278 456889 359635 1014988 372529 7911720 8072435 
679,125314 7020235 8709253 5975993 1784446 1587764 6235869 8272380 52287 6293516 2470036 1743452 5130697 4852216 7058651 52327 334011 2019039 1208838 4679330 7203642 3510673 1732231 58205 6944347 2108537 745081 960354 662114 7991407 1756151 2484478 
680,8526787 4332636 18184 2307367 23245 2010 7039062 85062 508927 523476 2006 18159 28393 32342 2655509 2369384 1904162 116607 7304853 2870874 2850293 3571444 5275469 6574 291090 6189123 133618 2339104 8908583 2785762 2109188 31922 
681,605142 414191 7847860 614087 522499 7240620 4376448 101398 1011239 3130294 944648 357085 8595945 2379800 17535 7370998 1172 29274 25098 6332714 5096183 538500 915148 791709 45750 102907 44959 3212116 4278459 223586 4334284 1606746 
682,20341 24649 23314 23316 25034 4586575 23320 355427 23423 23317 23311 23310 23309 23411 2417809 1098591 23293 23424 23421 23308 23418 23428 23426 1738181 47944 23405 3543148 23406 21412 3511 23422 210724 
683,6538284 20371 23314 23316 25034 23320 355427 3073633 23423 23317 23311 23310 23309 23411 4586612 2417809 1098591 24614 23293 23424 23421 23308 23418 23428 23426 1738181 47944 23405 3543148 23406 21412 3511 
684,20380 4216212 24605 23314 23316 4423368 25034 23320 355427 23423 23317 23311 23310 23309 23411 2417809 1098591 23293 4216191 23424 23421 23308 23418 23428 23426 1738181 47944 23405 3543148 23406 21412 3511 
685,1301824 4798703 8911740 7195284 1853717 8910696 4397579 8505362 3609505 7184499 34756 5501457 8911201 4497344 7346687 8215440 6404272 2121664 2040283 5648610 5096176 4891872 1352756 8910687 5946801 8925701 4779177 8885463 59924 8094077 5043909 2786301 
686,5420297 144752 5102383 5042081 2766817 2377149 904939 329040 30714 6517713 374048 6411206 1676291 278305 959646 1612319 8171 2368107 3021875 4033813 521383 5908564 356013 8854207 802370 4610617 3370 4860361 7221554 3158849 7593166 6098915 
687,283498 6962663 4435182 1629463 975379 5818943 5342281 1081476 3564231 367392 1462054 5307910 764358 371911 41594 48244 9158405 5342446 1637775 7972814 3188372 6991889 5430905 199157 625710 2400465 1733280 8616007 4338198 3387857 3903827 1426839 
688,20394 24592 23314 23316 25034 23320 355427 23423 23317 23311 23310 23309 23411 2417809 1098591 23293 23424 23421 23308 23418 23428 23426 1738181 47944 23405 4473821 3543148 23406 21412 3511 23422 210724 
689,4473835 20397 23314 23316 25034 23320 355427 23423 23317 23311 23310 4592588 23309 23411 2417809 1098591 23293 23424 23421 23308 23418 23428 23426 1738181 47944 23405 3543148 23406 21412 3511 23422 210724 
