ID,rel_docs
1157,1563191 15390 8754168 86669 1346837 11588 436147 4496764 2726184 193302 14818 364328 4828 88333 4105519 73011 44517 5402817 25799 4785908 3189789 5428955 5064987 977577 4794948 19472 165793 6395008 38324 156770 6044837 6622818 6552716 3040424 205973 1380942 12751 9845 6597965 73029 6262980 5643
1158,4944240 1146860 2780 1138246 5169913 6145615 6874035 6866540 797328 2819113
1159,524827 7492943 8399323 1879339 94054 906733 8861368 7593848 8741173 1354866 4750799
1160,2691 3696 555183 1964159 1595642 3509 3513 3514 3506 3504 29326 3498 3515 3510 3508 3503 3505 3500 29318 3501 29329 3499 3511 483582 29336 29323 29319 3512 29325 3507 29320 3516 3517 29321 29324 8936867 88511 1052018 2108790 1402300 5136430 1461898 4111200 3518358 4339257
1161,736286 5172147 6124579 6124511 5673987 6020060 6451995 7340285 5157536 4537798 5010988 7625300 3810014 1277848 1424485 4903223 4554600 2423501 2755871 6467639 1165918 4533337 5945959 4756513 4508171 6507309 5976338 6627179 7992767 8001488 439344 5867749 8764303 4653456 5551303 4979409 8025230 4197780 6489157 2465032 742035 742332 853677 2160237 4988258 6572230 5584865 4395737 8847333 1236371 5009472 6988635 7458747 5814913 5631191 3030558 1110275 358517
1162,548342 8451386 2335737 122234 7752911 4782946 300022 7354258 2447535 8434094 7752897 442372 5430476 4664543 610774 7921138 4477438 1389705 325513
1163,781146 781140 6499150 1044792 1044064 4824478 4832293 1044039 7332198 5556359 3026996 6602295 554391 3933082 231999 197049 738605 864460 5797158 583681 372107 840161 1967739 784445 846684 558120 555406 2412314 730869 927687 812359 1072846 710095 109915 476740 86548 95057 873695 246204 840040 4234126 716745 2590894 845164 755854 5332676 2772872 2861824 411219 458593 1702902 2622448 3837606 739719 373170 372766 506685 1570031 7454657 4908451 7719588 8940120 6317872 8536559 6156950 6885432
1164,812359 6195105 2370741 6991528 6317128 4076674 4327794 2820000 1832431 8782241 6317153 1541064 2502972 4461002 554391 3933082 231999 197049 781146 738605 864460 5797158 583681 372107 840161 1967739 784445 846684 558120 555406 2412314 730869 927687 1072846 710095 109915 476740 86548 95057 873695 246204 840040 8798816
1165,1007150 330654 430917 44927 4295369 3801798 477913 634643 4152692 445301 4809047 7404968 7192174 1347744 1071375 430941 6603628 1016101 5874526 1045163 5556275 5303237 1654734 4509712 2908750 6607451 1340889 5556304 6927869 6467999 4735573 4722687 5306637 329654 787993 8620333 5360233 8746630 5638052 5180300 4498551 4941680 5416525 1555698 4773968 1071369 5201621 6464192 5216406 3665467 6599960 5201390 7005805 4811465 5141144 4509661 7351455 1045768 7329181 6464380 5203213 6146036 5236583
1166,32404 248365 249118 245442 8843898 679688 2117031 4878803 247730 249116 4878780 453733 8393396 8863817 7282684 353421 7069809
1167,311925 5687971 1026503 4494483 2160237 5037453 5185547 5673857 358517 4217075 6533964 5627235 708067 1593522 1110275 7318309 1108717 853677 5667322 5673783 430829 1313199 1537409 6497873 864370 1105291 3030558 5320562 5354048 4269602 4209737 5172147
1168,4229622 851725 166911 4382031 3199966 4382086 9044654 695287 7351616 1107962 3030584 2248989 4382277 851719 4382583 1116252 4424914 850590 771251 4231444 1117316 4424880 4258194 4949983 4377943 2730130 4824567 507680 2237604 4222506 4089439 3990547 4428541 8459811 809007 100311 2506219 4058437 631171 3180344 8795440 1670783 620993 621028 5019399
1169,7044848 6935981 15954 1095013 373133 230383 168449 3528586 1288075 77623 77622 1569911 32658 643 1554140 6498364 183428 1993597 69752 7409528 15821 51241 412754 4584335 5140671 945995 4305760 584112 5066944 8422332 4958007 4337993 7750234 8224193 9046803 467480 7521719 3576690 4241831 8431625 4509416
1170,37783 8898999 198849 734396 655740 137726 5345482 234913 8449859 6544292 2081556 6358946 8000786
1171,46730 635659 5880253 492700 76597 1964591 255385 76550 177893 76394 4350654 341298 76397 76302 6305464 76395 338044 18868 5129940 5195686 785056 5804673 7214851 6827254 2772361 6007533 775598 9227676 4181365 7252755 5682076
1172,118366 8845475 2251 96985 8100297 654463 39075 408622 1812066 4165136 997463 645678 312707 4664221 73020 2483358 7399451 8838815 1351745 321040
1173,26653 138774 7020434 678369 7786411 723044 5198574 7786215 1419027 7645186 7635040 5319565 278552 1380605 4597435 555253 6182071 5692462 2474151 501988 4991326 789316 4975747 4243042 3605857 8987244 1887284 2461501 7298162 5374059 1872437 502630 5977056 303244
1174,5489056 8367862 6277985 3167499 8476053 7262390 6629443 7506798 489170 5350502 7272247 5481422 7343570 8175649 8388426 8830804 4911265 6267222 4193078 2427871 6262588 6293691 8278929 6346780
1175,18354 23074 5353206 8575393 3562496 4120782 4632935 1737811 3657881 457521 439065 6277455 12520 6326475 7950517 9134138 6302380 937311 1416213 617836
1176,6058387 5929725 5652423 6267503 1800580 8634517 12106 2725532 80275 5549179 8208078 6370324 159557 8733930 4827646 5926560 254008
1177,394924 13390 37107 3568134 4993714 7917654 9049263 2458659 8623871 5945193 7023770 3588413 7672946 6916922 6306610 5018107 351132 1244393 6482677 8851689 6530481 6530544 4558931 6520684
1178,39816 12143 2251790 3109332 1506382 1044680 7713158 7521154 1776273 4129569 6384287 7506680 613504 36256 2285506 2086848
1179,701320 1436966 8668823 8668908 88684 6864612 3621194 1632 6461790 8902834 6863609 86754 99718 5643128 418732 511075 7022797 693701 2204188 4871771 830356 834781 8797673
1180,351850 6970094 254357 5378630 8658178 1563449 9120033 1269311 9122513 7728714 6431140 156570 119737
1181,1969927 3328679 436089 8006091 4435936 4437980 556942 194395 1632 7000984 5610648 4286110 2632218 1370819 8474733 5466288 2631812 2632199 5609822 5643128 418732 511075
1182,71826 5716790 735539 4812529 1101154 141593 137771 4355225 2124592 7729502 71811 142376 8381680 8036785 7684203 4437336 3991212 2520094
1183,8113 387879 7466282 3343607 4829958 4937499 8496189 8841221 1751669 4757035 6926384 1489624 5450006 1498204 839248 597439 5276016 275699 7736352 1497911 104039 7746597 1497777 580041 4966795 1498278 5054343 123746 532919 1497862 1117999 1498245
1184,28633 5099460 71419 7899850 328238 145053 6110499 8716636 8753641 5820881 2055924 4305232 7415569 13903 327304 3631420 713263 750557 4123921 5372356
1185,4888 32981 1174883 53225 1946962 7473280 5077230 8137888 4405250 2891071 5551843 5671614 436536 6860898 4283488
1186,215 241623 7378941 234997 4586151 62003 62723 949568 7723182 65000 7883583 131149
1187,3917 730098 1351737 2519688 5539740 1449233 148083 1220493 4672712 31196 6537701 5690110 6596640 715277 1835506 10919 1342574
1188,502473 1273769 2035179 1083278 4579240 211216 526641 4329277 3276376 7625139 3108822 500492 7624702 452686 4329236 337965 1670213 376420 820207 6047938 4652371 7445515 8561236
1189,239198 828573 2324629 352341 4249024 352365 453733 7065596 6138222 257331 7081729 6218501 773484 2328355 140679 121502 5456814 6179025 6363626 6176049 2732406 6172903 3092717 68591 5368459 3438573 2296470 764364 1423866 429620 1461089 7787056 5792665 753205 257848 7767047 1440665 1414676 6914205 2171377 45339 1639779 6172835 6180046 6180486 6208929 1413092 6171922 6181384
1190,32123 241627 7558986 5088696 3225649 440334 9028414 27657 2021176 9108254 132093 139950 7270951 326477 601653 440506 5664997 8246775 9111364 2457294 2525648
1191,57177 4972433 5335628 6863164 682820 7204954 1965957 1987252 3875375 4964893 4808690 11451 1682787 9117773 6924388 4394195 76681 1297986 33474 6537587
1192,4040 6633369 25027 2241947 392269 2239 4039 3366 4275574 6877570 1481050 15528 13455 7240241 250431 618085
1193,24742 20245 163951 691610 3129949 4511946 5557323 2248782 8963043 23458 23397 23401 23320 23404 23310 23446 23455 23293 23439 5362843 23456 3823657 23443 23466 23309 23470 23433 23395 5006681 23316 23444 23403 4690105 725712 23425 217051 23311 5349634
1194,237405 1237975 8472981 2425898 3955139 6558951 8168007 1529759 6879831 5606279 6039730 6262184 9192778
1195,147684 8518289 466016 7018582 9145844 1850420 4532 8962113 5939846 5845738 6250010 2088560 757624 5050599 8666283 7276379 2734503 7797398 8449378 8221621 7459758 163974 4730251
1196,114047 2020450 191356 5017392 4590721 2404400 5344399 1762428 23069 198647 1310068 8014885 5779946 4731441 2405590 2406927 9115773 6612754 5868832 8286011 1295608 5355803 1144172 5660779 1777665
1197,1155361 265181 791830 187989 790285 6322325 377585 251684 598308 367647 28367 493963 1577684 6124445 6891459 3455295 158314 7028539 4638832 694134 1249447 725510 5703285 836171 281810 1467385
1198,219498 748117 1616332 50244 748221 720432 748167 7629926 1169732 413982 1661336 6205356 4776052 20584 1886236 1389371 1618550 3229103 9058720
1199,8828 7213834 8438193 8438785 2542474 250288 7213811 8660422 9140309 1633206 9145915 6869446 8498977 8498988 613025 486 9135088 3905921 7523716 8437953 7743742 2190 7294540 14913 8499030 267233 9136350 3586363 7515593 64833 8513044 3115172
1200,387413 4432405 8240929 2843023 29366 1655858 4773750 2488146 6430007 503820 549660 459233 5898343 792875 55233 35403 102763 252609 8009970 848229 25359 7415451 6342703 6969183 1846052 236962 568145 599850 306308 353742 8910761 16625 1058608 3075596 8791419 264 2457081
1201,21205 5633024 4358923 8498680 8923046 7785720 886065 8062994 5412928 7250070 8497581 5812331 2861114 1806520 665397 101998 8752674 317711 8972294 4440482 8604670 741312 4521219 234710 8498696 9034193 1393507 8839383 382325 3778835 3125047 6955966 3408 12000 5301606 1177915 2487243 19573
1202,165809 62342 29385 62568 253521 98878 8092798 6356014 6362984 654388 214922 6373510 349157 7895463 6197455 6354140 6341347 5754076 3224852 256804 1394789 5335420 6427856 44881 1468687 81277 2317000 9199131 695519 6343976 8483560 553564 254485 7252755 5922188 5529655 8028073 6822194 8621473 8080225 1392741 133362 6443067 245033 5548008 6864433 1655646 37238 1489908 6362882 5989675 9137924 1882767 4655217
1203,1244960 33690 796127 396396 67028 9143658 8563824 6874945 101194 1054028 8842239 2126915 4399579 216179
1204,15133 1687462 49424 4723423 157585 4724374 8816920 3632265 1833136 4366950 5355402 4393948 4220603 5431108 5356218 5356180 1794118 2594056 1749691 4414178 8848317 4582105 6323903 4824983 4174988 4803707 5355413 878659 4098690 715882 2415397 6570475
1205,14762 996 6598532 4713101 6331162 629116 719685 7042949 299183 5362619 1935976 49109 442500 1011290 2516811 362382 5931312 1627513 29366 4846677 5779047 6434900 362283 432668 8466103 4907897 4136481 7664704 3231592 6224702 289751 4928219
1206,4039 25027 3366 392269 4040 2239 6633369 4041 15528 9144018 4457691 1392102 2143 2380759
1207,35383 2787276 4156784 4182849
1208,24996 5956174 18029 7478400 5094763 8963043 23458 23397 23401 23320 23404 23310 23446 23455 23293 23439 5362843 23456 3823657 23443 23466 23309 23470 23433 23395 5006681 23316 23444 23403 4690105 725712 23425 217051 23311 5349634 23317 2417809 23449 23437 5909913
1209,24992 5365203 200857 18034 3159441 3159433 3301457 8963043 23458 23397 23401 23320 23404 23310 23446 23455 23293 23439 5362843 23456 3823657 23443 23466 23309 23470 23433 23395 5006681 23316 23444 23403 4690105 725712 23425 217051 23311 5349634 23317 2417809 23449 23437 5909913 23428 23421 23418 23438
1210,300971 6081753 4687373 5901762 248958 351607 6845476 7225900 4647093 4081548 489655 4593197 4635014 852289 940903 7006146
1211,44018 5399087 3604970 6171817 6868404 2393107 4525023 316538
1212,8122 917329 2992075 4469069 8626624 1460230 31423 4459847 102834 946071 1399157 5594208 6537480 4109323 5836653 1890227
1213,105383 6280264 5309340 8682251 2429988
1214,411 1576757 1120 221030 218851 8259004 218850 218855 7641331 218857 218856 344836 15248 8866 218848 8025 6166920 8533864 7219911 269128 837674 2468923 194727
1215,51169 1153617 63644 5087875 1363812 5087314 5085608 5089400 7453751 8713139 455717 5083557 5091145
1216,55576 8098021 7783033 3130695 8570650 7904623 9112014 3288803 4923880 1017473 2952180 4506169 8867026 3283266
1217,703700 4903817 8772114 3928969 9080299 1835433 8782235 5425088 732505 243470 7368845 3904466 4584459 6956 2325767 7760325 5941234 5267012 6002444 1353604 9207440 9207490 6202836 140218 1067763 6307989
1218,54263 8641762 8448692 7712630 816679
1219,83186 3599491 87360 6098086 9238198 1792361 4211441 251607 7227924 4869427 4834476 2435706 709362 1453744 1298259 2475 160121 4839683 284246 5785724
1220,1429 5825578 7683317 5827873 9031366 5489779 7700062 517535 7396601 980940 234844 24528 121592 3012069 735754 9108860 86479 3088125 1082695 7963586 1415027 7484309 13634 7248561 2514308 487228 6277031 2384579 29556 3730059 2334896 5941418 1091118 1181401 2856687 65010 8245026 530024 7791772
1221,254226 796386 52811 1482630 400989 796950 28910 791729 796857 4403466 2931275 315933 73001 6467978 49470 56492 51444 6472795 797142 796962 1643931 16590 206329 796980 796436 745055 6298819 56870 16390 791775 2793719 3567280 516693 46008 796969 73254 211787 123546 212481 43502 525713 6469176 260479 165374 84714 204628
1222,24912 1086690 1465609 36459 8207057 1867890 3095692 3299995 2396319 4914248 7948819 31071 5469291 19741 6240252 8355891 1090005 756113 5314817 5918424 2760137 8263011 4187287 1161702 8963043 23458 23397 23401 23320 23404 23310 23446 23455 23293
1223,24946 1326490 1247436 547976 7946262 588429 2113152 2664658 795938 5542980 1403853 200814 36193 5652490 37319 190796 6092688 6216666 7226936 3267102 2248253 19707 5927065 8963043 23458 23397 23401 23320 23404 23310 23446 23455 23293 23439 5362843
1224,189471 97349 776435 3133811 6310709 4680531 7995370 1901618 140070
1225,147283 556318 9096853 5977078 5248522 5051071 560507 54146 20745 5243759 54435 285211 154645 8123866 47448 4930890 2959461 4833009 166116 32175 9136392 4396 4557833 20752 20759 3078804
1226,140629 95162 49738 555013 235533 5078816 2366112 1887407 419024 4011072 8327 3443960 8518707 7180397 7213332 7217184 7225228 4016132 20678 7230333 3185702 4016469 63571 8936867 7171218 699958 656510 252022 7931578 5022664
1227,242994 6156110 7180397 5499823 1911637 256120 4172084 1911905 225063 4617567 4671787 4865887 7223474 4515116 256119 5501357 5500665 6350672 8999520 4984998 5855992 3991152 6494193 4616906 6495036 274184 7971241 4436746 473747 1881080 6154288 8768828 9083486
1228,148363 6520252 4515116 5101678 6831851 6417838 348149 5819226 52299 967319 624364 8209508 8854171 60616 3779057 532753 4436746 473747 1881080 6154288 8768828 9083486
1229,272513 4909585 6495036 8364721 224991 226240 237665 4653095 5856016 4833001 273581 4833006 2022470 248505 1510450 6142266 8364718 4985041 4872982 4971431 4866619 6903727 8599654 5097458 2620062 6154288 225063 5501532 4833010 4958327 6532028 2464718 9026139 8033980 5501357 271541 6267875 6493851 272511 230596 9092220 271556 4490141 3550032 7074259 7424084 6192258 619549 1396760 5095207 4515116 20841
1230,24924 4355134 4729298 36446 7947963 3032067 3296517 32656 6232168 19729 5921130 5877916 8503035 5299596 4313482 2246035 8963043 23458 23397 23401 23320 23404 23310 23446 23455 23293 23439 5362843 23456 3823657 23443 23466 23309 23470 23433 23395 5006681 23316
1231,300998 27072 4351746 301010 300984 301013 6233246 985301 300968 8869889 300967 68805 4259327 2845118 6869934 4005209 4003977 6608725 4200234 4671537 4320585 7830938 4039173 222392 784691 8953248 844087 2080907 6158819 5917550 3719180 4837023 2309744 3445677 6458529 2336751 2420266 684419 89994 1039925 2054808 6919641 8960689 624407 624399 625800 625798 625802 624387 624316 1070331 624395 917839 918309 1047824 624384 917815 624398 917911 624409 625795
1232,43549 1822821 1839984 3592272 3671452 3671454 3573321 2018916 3387723 3266044 2021220 2962589 3206341 1439499 2021207 3678142 3614666 366310 2242274 3164096 3563213 1715091 8591651 3052940 2244433 3715595 3715635 3445706 2241996 3573255 3164053 2244173 926207 3173124 2270952 2021876 2510102 1504742 1439494 2162844 2090544 926189 3053707 2856795 3164036 3573327 1888022 1971466 3592346 2962502 2510231 2020441 1675998 3235310 3563202 2164394 591323 2010967 1396689 5549843 926198 3158300 2757522 3630994 3156517 3437468 3246736 7583014 8628802 2020299 2090536 7687843 2422933 3653240
1233,3107907 5337058 5795609 1022231 7637662 1599146 188811 8929352 5408288 4164354 7791783 4342539 783912 6372529 4670514 3333435 4342546 8577806 4342532 6234546 8769003 5620783 6337154 2781894 3207733 1981470 6234573 5492048 1539437 8039032 988303 2117474 5494529
